cell_id	fallback
5849	0.6441717743873596
5850	1.0
5851	0.054347824305295944
5852	1.0
5853	0.800000011920929
5855	0.48605579137802124
5857	0.2844036817550659
5859	0.07092198729515076
5861	1.0
5866	1.0
5867	0.8479999899864197
5869	0.21830986440181732
5875	0.009933775290846825
5876	0.9188544154167175
5877	1.0
5878	1.0
5879	0.21917808055877686
5880	0.010869565419852734
5881	0.06451612710952759
5884	0.14173229038715363
5885	1.0
5886	0.3732394278049469
5888	0.03954802080988884
5889	0.04639175161719322
5890	0.9780701994895935
5891	1.0
5892	0.753164529800415
5894	0.1557970941066742
5896	0.31736525893211365
5897	1.0
5898	1.0
5899	0.47083333134651184
5996	1.0
5997	0.31081080436706543
5999	0.8208954930305481
6000	1.0
6003	0.17241379618644714
6004	0.856630802154541
6015	0.007263922598212957
6017	0.598901093006134
6018	0.15547703206539154
6019	0.6639175415039062
6021	0.24358974397182465
6023	0.9685534834861755
6024	0.0037735849618911743
6028	0.09947644174098969
6029	0.07692307978868484
6030	0.9921466112136841
6032	0.40148699283599854
6033	0.022900763899087906
6036	0.29050278663635254
6037	1.0
6038	0.2740384638309479
6039	0.4182879328727722
6040	0.22772277891635895
6041	0.3525179922580719
6042	0.008547008968889713
6045	0.5014492869377136
6046	1.0
6047	0.46086955070495605
6048	0.65727698802948
6049	0.009259259328246117
6051	0.09132420271635056
6058	0.36567163467407227
6062	0.21192052960395813
6063	0.9280575513839722
6066	0.21739129722118378
6067	0.0710659921169281
6069	1.0
6071	0.7464788556098938
6073	1.0
6074	1.0
6075	0.02259887009859085
6076	0.8924731016159058
6077	1.0
6079	0.29113924503326416
6081	0.4008810520172119
6082	0.6166666746139526
6092	0.0833333358168602
6094	0.1404494345188141
6096	1.0
6098	1.0
6102	0.7154471278190613
6105	0.31690141558647156
6106	1.0
6107	0.28985506296157837
6110	1.0
6111	1.0
6113	0.6966666579246521
6114	0.9751552939414978
6117	0.0917874425649643
6118	0.005025125574320555
6125	0.1867469847202301
6126	0.08588957041501999
