x_transformed,y_transformed,group
19856.24,14397.077,Macrophage
19789.643,14404.869,Endothelial Cell
19813.785,14411.096,B Cell
19838.182,14424.436,Plasma Cell
19523.205,14445.264,Endothelial Cell
19500.53,14446.312,Hematopoietic Stem Cell
19518.348,14425.032,Endothelial Cell
19665.639,14384.678,Endothelial Cell
19564.475,14427.618,Memory B Cell
19537.14,14405.338,Endothelial Cell
19570.113,14400.582,Mast Cell
19648.953,14400.541,Effector CD4+ αβ T Cell
19550.672,14386.088,B Cell
19807.188,14435.023,Endothelial Cell
19712.232,14448.151,CD4+ αβ Memory T Cell
19736.764,14443.343,Endothelial Cell
19775.475,14441.484,CD8+ αβ Memory T Cell
19238.264,14827.064,Macrophage
17678.379,14195.715,Endothelial Cell
17644.787,14199.357,Naive Thymus Derived CD4+ αβ T Cell
17662.932,14209.739,Memory B Cell
17677.764,14219.348,Naive Thymus Derived CD4+ αβ T Cell
17631.043,14209.613,Macrophage
17611.367,14218.864,B Cell
17616.443,14193.485,B Cell
17634.387,14174.626,B Cell
17605.281,14158.687,CD1c+ Myeloid Dendritic Cell
17609.848,14175.185,Memory B Cell
17624.441,14155.459,B Cell
17666.871,14169.602,Memory B Cell
17654.63,14182.989,Memory B Cell
17510.957,14166.92,B Cell
17470.7,14169.333,CD4+ αβ Memory T Cell
17487.896,14155.903,CD4+ αβ Memory T Cell
17452.17,14174.193,Memory B Cell
17431.914,14183.007,CD8+ αβ Memory T Cell
17428.92,14168.117,Memory B Cell
17439.809,14154.316,Regulatory T Cell
17463.486,14213.34,Mast Cell
17426.16,14204.457,Regulatory T Cell
17449.77,14199.206,Macrophage
17489.676,14227.191,Mast Cell
17478.047,14193.964,Endothelial Cell
17494.451,14186.27,Memory B Cell
17590.523,14207.898,Memory B Cell
17505.72,14201.56,Naive B Cell
17533.281,14203.917,Endothelial Cell
17563.18,14198.6045,Innate Lymphoid Cell
17584.623,14192.876,Memory B Cell
17548.725,14179.131,Memory B Cell
17523.912,14184.839,Memory B Cell
17533.068,14167.888,Memory B Cell
17542.9,14150.607,Endothelial Cell
17588.94,14175.974,Effector CD4+ αβ T Cell
17563.71,14155.29,Memory B Cell
17569.303,14176.43,B Cell
17585.516,14150.18,Type I NK T Cell
17326.732,14324.645,Effector CD4+ αβ T Cell
17237.713,14323.058,B Cell
17256.566,14329.1875,Stromal Cell
17278.842,14315.002,Memory B Cell
17296.455,14323.376,B Cell
17309.31,14305.746,CD4+ αβ Memory T Cell
17204.682,14341.852,Endothelial Cell
17151.928,14375.56,Effector CD4+ αβ T Cell
17170.996,14368.204,Endothelial Cell
17188.35,14388.771,Innate Lymphoid Cell
17317.936,14339.334,Stromal Cell
17260.463,14349.314,Naive Thymus Derived CD4+ αβ T Cell
17279.504,14339.203,Naive Thymus Derived CD4+ αβ T Cell
17280.11,14364.418,Stromal Cell
17304.1,14352.481,Macrophage
17304.986,14373.291,Memory B Cell
17125.047,14350.613,Stromal Cell
17068.555,14378.527,Endothelial Cell
17069.137,14357.704,Naive Thymus Derived CD4+ αβ T Cell
17084.365,14320.845,Memory B Cell
17117.283,14333.253,Memory B Cell
17047.11,14363.663,Naive Thymus Derived CD4+ αβ T Cell
16893.113,14369.707,Innate Lymphoid Cell
16976.191,14358.971,B Cell
17032.19,14375.928,Naive Thymus Derived CD4+ αβ T Cell
17010.336,14370.356,Plasma Cell
17050.467,14312.442,Stromal Cell
16883.596,14317.204,Endothelial Cell
16969.5,14338.455,Endothelial Cell
16988.277,14333.136,Naive Thymus Derived CD4+ αβ T Cell
17018.7,14344.801,Plasma Cell
17054.246,14341.889,Effector CD4+ αβ T Cell
17065.693,14247.244,Naive Thymus Derived CD4+ αβ T Cell
16995.967,14238.848,Memory B Cell
17020.205,14243.233,Endothelial Cell
17085.617,14240.944,Effector CD4+ αβ T Cell
17174.012,14253.966,Naive Thymus Derived CD4+ αβ T Cell
17101.46,14238.806,Innate Lymphoid Cell
16956.338,14282.176,Stromal Cell
16903.59,14268.616,Naive Thymus Derived CD4+ αβ T Cell
16921.4,14262.273,Naive B Cell
16924.87,14287.645,Stromal Cell
16940.998,14267.784,Naive Thymus Derived CD4+ αβ T Cell
17103.266,14282.422,Memory B Cell
17057.676,14276.164,Innate Lymphoid Cell
17082.033,14299.16,Endothelial Cell
17326.688,14279.014,Effector CD4+ αβ T Cell
17304.02,14259.392,Endothelial Cell
17308.096,14283.778,Naive Thymus Derived CD4+ αβ T Cell
17312.602,14242.43,Effector CD4+ αβ T Cell
17325.38,14260.414,CD141+ Myeloid Dendritic Cell
17227.174,14275.697,Endothelial Cell
17192.916,14267.069,Innate Lymphoid Cell
17212.135,14285.052,CD8+ αβ Memory T Cell
17237.107,14298.358,CD4+ αβ Memory T Cell
17261.62,14308.889,Plasmacytoid Dendritic Cell
17288.826,14248.026,CD4+ αβ Memory T Cell
17218.506,14254.981,Hematopoietic Stem Cell
17237.45,14241.978,Naive Thymus Derived CD4+ αβ T Cell
17266.15,14242.116,Effector CD4+ αβ T Cell
17283.547,14270.011,Regulatory T Cell
17290.691,14296.357,Innate Lymphoid Cell
17256.371,14292.293,Memory B Cell
17412.678,14181.236,Regulatory T Cell
17377.314,14168.53,Plasmacytoid Dendritic Cell
17392.258,14183.206,Effector CD8+ αβ T Cell
17406.176,14157.642,Memory B Cell
17353.193,14175.043,Effector CD4+ αβ T Cell
17321.98,14153.927,Regulatory T Cell
17331.436,14181.924,Effector CD4+ αβ T Cell
17344.24,14155.288,Memory B Cell
17369.984,14221.59,Regulatory T Cell
17348.281,14226.757,Endothelial Cell
17352.176,14203.096,Innate Lymphoid Cell
17370.947,14194.712,Hematopoietic Stem Cell
17406.412,14200.529,Regulatory T Cell
17387.291,14202.846,Naive Thymus Derived CD4+ αβ T Cell
17397.11,14219.651,CD4+ αβ Memory T Cell
17057.646,14154.214,Effector CD4+ αβ T Cell
17023.902,14174.474,CD4+ αβ Memory T Cell
17044.453,14191.429,Memory B Cell
17046.447,14171.555,Memory B Cell
17054.781,14229.404,CD4+ αβ Memory T Cell
16901.62,14175.127,Intermediate Monocyte
16892.203,14232.875,Memory B Cell
16887.986,14174.669,Naive Thymus Derived CD4+ αβ T Cell
16874.1,14225.57,Innate Lymphoid Cell
16952.688,14184.125,Memory B Cell
16941.72,14157.514,Regulatory T Cell
16955.596,14165.419,Naive Thymus Derived CD4+ αβ T Cell
17000.605,14163.952,Effector CD4+ αβ T Cell
16979.598,14182.772,CD4+ αβ Memory T Cell
16977.232,14162.434,CD4+ αβ Memory T Cell
17000.26,14183.804,T Cell
17210.371,14215.213,Memory B Cell
17118.885,14224.817,Stromal Cell
17102.037,14208.568,CD4+ αβ Memory T Cell
17173.5,14211.078,Naive Thymus Derived CD4+ αβ T Cell
17188.732,14227.507,Plasmacytoid Dendritic Cell
17167.23,14174.796,Effector CD4+ αβ T Cell
17146.652,14189.369,Endothelial Cell
17147.473,14169.123,T Cell
17161.713,14199.536,Mast Cell
17210.135,14179.78,CD4+ αβ Memory T Cell
17182.396,14186.842,CD4+ αβ Memory T Cell
17182.377,14161.327,Effector CD4+ αβ T Cell
17196.79,14202.095,CD4+ αβ Memory T Cell
17310.328,14209.691,Innate Lymphoid Cell
17282.191,14230.81,Hematopoietic Stem Cell
17281.082,14189.172,Plasmacytoid Dendritic Cell
17257.6,14192.897,Plasmacytoid Dendritic Cell
17220.72,14230.014,Effector CD4+ αβ T Cell
17250.625,14228.537,Regulatory T Cell
17238.531,14206.006,Plasmacytoid Dendritic Cell
17308.727,14172.952,CD4+ αβ Memory T Cell
17233.035,14173.368,Innate Lymphoid Cell
17252.291,14155.374,Plasmacytoid Dendritic Cell
16517.072,14235.369,Stromal Cell
16446.594,14213.76,Stromal Cell
16473.615,14217.883,Hematopoietic Stem Cell
16499.094,14208.117,Memory B Cell
16534.38,14210.811,Endothelial Cell
16446.318,14162.151,Stromal Cell
16402.365,14198.435,CD1c+ Myeloid Dendritic Cell
16397.707,14156.255,Stromal Cell
16434.676,14184.714,Innate Lymphoid Cell
16528.344,14161.975,Endothelial Cell
16477.084,14196.137,Hematopoietic Stem Cell
16517.105,14191.119,CD1c+ Myeloid Dendritic Cell
16846.74,14171.175,Memory B Cell
16843.354,14198.274,Naive Thymus Derived CD4+ αβ T Cell
16862.336,14193.112,T Cell
16873.951,14178.687,Memory B Cell
16728.701,14242.809,CD141+ Myeloid Dendritic Cell
16644.285,14247.473,B Cell
16662.979,14243.335,CD8+ αβ Memory T Cell
16686.707,14247.889,CD4+ αβ Memory T Cell
16709.71,14240.621,CD4+ αβ Memory T Cell
16754.318,14193.1875,Endothelial Cell
16580.11,14160.576,Naive Thymus Derived CD4+ αβ T Cell
16660.088,14165.523,B Cell
16696.623,14177.298,Memory B Cell
16859.842,14212.915,CD4+ αβ Memory T Cell
16830.662,14245.805,Memory B Cell
16809.28,14235.159,Innate Lymphoid Cell
16385.441,14208.034,Innate Lymphoid Cell
16322.275,14210.922,Endothelial Cell
16345.718,14217.343,Endothelial Cell
16367.446,14213.875,Naive Thymus Derived CD4+ αβ T Cell
16273.302,14193.784,Regulatory T Cell
16245.191,14222.85,Stromal Cell
16244.242,14183.979,CD4+ αβ Memory T Cell
16251.692,14205.106,Stromal Cell
16222.61,14171.8545,Naive B Cell
16290.368,14169.597,Endothelial Cell
16275.108,14155.999,Regulatory T Cell
16266.796,14177.092,Plasma Cell
16251.793,14159.363,Memory B Cell
16376.171,14168.756,Naive Thymus Derived CD4+ αβ T Cell
16307.322,14157.257,CD8+ αβ Memory T Cell
16322.285,14177.788,Memory B Cell
16337.001,14158.769,CD8+ αβ Memory T Cell
16345.09,14184.431,Effector CD4+ αβ T Cell
16366.995,14186.019,Macrophage
16225.773,14213.431,CD4+ αβ Memory T Cell
16200.655,14208.581,Naive Thymus Derived CD4+ αβ T Cell
16210.23,14191.681,B Cell
16037.359,14187.872,Naive Thymus Derived CD4+ αβ T Cell
16011.133,14157.185,Naive Thymus Derived CD4+ αβ T Cell
16021.584,14180.216,B Cell
16033.428,14210.876,CD8+ αβ Memory T Cell
16095.911,14200.161,Innate Lymphoid Cell
16052.655,14203.13,Endothelial Cell
16077.182,14216.158,Endothelial Cell
16092.796,14164.559,Naive Thymus Derived CD4+ αβ T Cell
16060.183,14169.43,Effector CD8+ αβ T Cell
16072.247,14152.452,Memory B Cell
16075.686,14181.392,Effector CD4+ αβ T Cell
16164.499,14203.064,Innate Lymphoid Cell
16116.624,14185.894,Plasma Cell
16126.753,14203.899,CD8+ αβ Memory T Cell
16132.58,14168.774,Innate Lymphoid Cell
16139.12,14221.173,Non Classical Monocyte
16145.926,14193.216,Innate Lymphoid Cell
16266.635,14293.659,T Cell
16234.059,14316.219,CD4+ αβ Memory T Cell
16231.1045,14297.295,Regulatory T Cell
16257.225,14311.409,Stromal Cell
16222.108,14258.703,Effector CD4+ αβ T Cell
16203.183,14240.625,Stromal Cell
16223.407,14235.541,Memory B Cell
16265.739,14274.816,Naive Thymus Derived CD4+ αβ T Cell
16240.927,14243.976,Macrophage
16248.7295,14269.422,Endothelial Cell
16186.043,14311.696,Naive B Cell
16207.649,14318.297,Memory B Cell
16181.01,14236.592,Regulatory T Cell
16161.537,14226.863,Naive Thymus Derived CD4+ αβ T Cell
16167.111,14250.224,CD4+ αβ Memory T Cell
16207.133,14273.753,B Cell
16188.509,14261.173,Macrophage
16191.437,14288.624,Innate Lymphoid Cell
16171.932,14274.245,Naive Thymus Derived CD4+ αβ T Cell
16152.396,14261.623,Endothelial Cell
16126.114,14241.772,Memory B Cell
16146.281,14240.928,Naive B Cell
16073.317,14289.573,Naive Thymus Derived CD4+ αβ T Cell
16053.092,14221.569,Regulatory T Cell
16050.015,14245.247,B Cell
16067.74,14259.913,Effector CD4+ αβ T Cell
16055.677,14276.821,Endothelial Cell
16063.041,14311.007,Innate Lymphoid Cell
16107.7295,14247.035,Regulatory T Cell
16073.551,14238.378,Memory B Cell
16095.805,14232.203,Memory B Cell
16112.849,14295.131,Naive Thymus Derived CD4+ αβ T Cell
16080.157,14322.108,Plasma Cell
16091.125,14301.727,CD8+ αβ Memory T Cell
16107.573,14318.765,Plasma Cell
16094.816,14267.1045,Naive Thymus Derived CD4+ αβ T Cell
16116.819,14272.399,CD4+ αβ Memory T Cell
16232.396,14410.044,Effector CD4+ αβ T Cell
16258.835,14431.509,Innate Lymphoid Cell
16236.909,14430.026,Naive B Cell
16281.352,14412.92,Innate Lymphoid Cell
16251.409,14453.456,Innate Lymphoid Cell
16121.552,14443.801,Effector CD4+ αβ T Cell
16147.946,14440.666,Memory B Cell
16192.938,14443.985,Naive Thymus Derived CD4+ αβ T Cell
16211.812,14448.222,Endothelial Cell
16229.977,14455.727,CD4+ αβ Memory T Cell
16243.492,14332.507,Naive Thymus Derived CD4+ αβ T Cell
16154.428,14345.072,CD4+ αβ Memory T Cell
16267.641,14340.729,B Cell
16224.544,14338.844,Hematopoietic Stem Cell
16085.657,14443.593,Naive Thymus Derived CD4+ αβ T Cell
16079.349,14489.076,Stromal Cell
16128.833,14410.723,Endothelial Cell
16101.613,14398.039,Effector CD4+ αβ T Cell
16081.724,14466.466,Memory B Cell
16100.203,14429.165,Naive Thymus Derived CD4+ αβ T Cell
16020.712,14475.872,B Cell
16015.218,14417.579,Macrophage
16020.431,14441.978,Regulatory T Cell
16065.491,14449.432,Innate Lymphoid Cell
16043.857,14472.221,Naive Thymus Derived CD4+ αβ T Cell
16056.181,14490.093,Naive Thymus Derived CD4+ αβ T Cell
16064.121,14471.681,Naive Thymus Derived CD4+ αβ T Cell
16069.611,14349.11,Memory B Cell
16025.256,14356.875,Endothelial Cell
16038.902,14349.628,Innate Lymphoid Cell
16052.336,14366.498,Intermediate Monocyte
16057.492,14332.2,B Cell
16079.228,14366.648,Endothelial Cell
16130.99,14380.0205,Innate Lymphoid Cell
16112.347,14369.794,Macrophage
16149.168,14368.579,Plasma Cell
16133.135,14349.291,Naive Thymus Derived CD4+ αβ T Cell
16092.456,14348.262,Naive Thymus Derived CD4+ αβ T Cell
16112.528,14342.378,Plasma Cell
17549.904,14459.514,Non Classical Monocyte
17449.145,14459.264,Innate Lymphoid Cell
17526.756,14471.025,Plasma Cell
17422.447,14419.42,Macrophage
17390.084,14452.374,Memory B Cell
17414.955,14436.642,Endothelial Cell
17487.479,14439.427,Regulatory T Cell
17437.41,14441.78,Endothelial Cell
17451.283,14420.706,CD4+ αβ Memory T Cell
17464.494,14441.451,Plasma Cell
17475.518,14419.465,Memory B Cell
17546.457,14391.53,Stromal Cell
17492.936,14405.931,Effector CD8+ αβ T Cell
17508.666,14394.264,Naive Thymus Derived CD4+ αβ T Cell
17524.285,14423.638,B Cell
17534.176,14406.3,Stromal Cell
17111.645,14447.255,Endothelial Cell
17079.785,14460.386,Innate Lymphoid Cell
17090.0,14428.342,Effector CD4+ αβ T Cell
17077.986,14404.649,Endothelial Cell
17100.027,14408.673,Stromal Cell
17007.65,14453.034,Endothelial Cell
16950.516,14444.066,Endothelial Cell
16956.738,14488.448,Innate Lymphoid Cell
16999.654,14469.814,Naive B Cell
17065.426,14429.466,Plasma Cell
17025.89,14451.339,Naive B Cell
17046.277,14441.054,Memory B Cell
17062.016,14411.289,Effector CD8+ αβ T Cell
17053.895,14478.185,Endothelial Cell
17371.982,14437.502,Naive Thymus Derived CD4+ αβ T Cell
17339.035,14420.284,Innate Lymphoid Cell
17339.078,14399.468,CD4+ αβ Memory T Cell
17357.447,14425.784,Memory B Cell
17145.428,14474.217,Plasma Cell
17130.857,14463.3,Endothelial Cell
17193.352,14462.971,Macrophage
17316.725,14402.717,CD4+ αβ Memory T Cell
17165.195,14414.367,Innate Lymphoid Cell
17210.05,14429.827,Endothelial Cell
17299.883,14393.347,Effector CD8+ αβ T Cell
16644.7,14274.537,Macrophage
16585.342,14311.049,Macrophage
16612.12,14308.034,CD1c+ Myeloid Dendritic Cell
16517.334,14324.308,Endothelial Cell
16452.18,14318.517,Naive Thymus Derived CD4+ αβ T Cell
16501.498,14306.13,Plasma Cell
16547.82,14272.744,Endothelial Cell
16516.006,14276.544,B Cell
16529.584,14296.723,Memory B Cell
16565.928,14324.748,Macrophage
16540.121,14313.885,Endothelial Cell
16546.285,14338.436,Naive Thymus Derived CD4+ αβ T Cell
16561.963,14300.639,Innate Lymphoid Cell
16438.902,14286.559,Stromal Cell
16374.148,14284.115,Naive Thymus Derived CD4+ αβ T Cell
16382.374,14267.6045,Naive Thymus Derived CD4+ αβ T Cell
16431.36,14267.035,Endothelial Cell
16352.658,14283.162,Naive Thymus Derived CD4+ αβ T Cell
16304.572,14275.625,Innate Lymphoid Cell
16329.6455,14279.897,CD4+ αβ Memory T Cell
16375.922,14338.068,Naive Thymus Derived CD4+ αβ T Cell
16309.9795,14312.613,Innate Lymphoid Cell
16307.764,14336.32,Regulatory T Cell
16330.753,14315.847,Stromal Cell
16524.795,14380.778,Plasma Cell
16506.527,14407.186,Naive Thymus Derived CD4+ αβ T Cell
16507.01,14357.3125,B Cell
16523.543,14343.58,Stromal Cell
16356.698,14378.595,Regulatory T Cell
16297.268,14353.183,Naive Thymus Derived CD4+ αβ T Cell
16293.509,14391.361,Effector CD4+ αβ T Cell
16333.755,14384.03,Effector CD4+ αβ T Cell
16353.227,14402.262,Mast Cell
16399.543,14415.205,Stromal Cell
16376.167,14386.658,Naive Thymus Derived CD4+ αβ T Cell
16386.748,14399.8545,Memory B Cell
16401.01,14384.856,Naive Thymus Derived CD4+ αβ T Cell
16441.64,14394.535,B Cell
16418.986,14391.812,Naive Thymus Derived CD4+ αβ T Cell
16415.686,14366.625,Naive Thymus Derived CD4+ αβ T Cell
16393.459,14345.856,Effector CD4+ αβ T Cell
16432.223,14369.841,Effector CD4+ αβ T Cell
16407.72,14353.563,Stromal Cell
16462.256,14338.051,Stromal Cell
16450.56,14367.616,Innate Lymphoid Cell
16462.62,14387.114,Innate Lymphoid Cell
16933.059,14455.155,Naive Thymus Derived CD4+ αβ T Cell
16841.047,14452.478,Innate Lymphoid Cell
16863.42,14446.714,Endothelial Cell
16917.705,14470.514,Naive Thymus Derived CD4+ αβ T Cell
16756.746,14451.799,T Cell
16746.887,14438.02,Stromal Cell
16752.77,14472.918,Innate Lymphoid Cell
16790.31,14444.303,Stromal Cell
16775.635,14425.548,Stromal Cell
16773.254,14463.848,Innate Lymphoid Cell
16510.123,14460.049,CD4+ αβ Memory T Cell
16482.5,14419.822,Endothelial Cell
16485.71,14438.848,Naive Thymus Derived CD4+ αβ T Cell
16281.789,14302.331,Naive Thymus Derived CD4+ αβ T Cell
16288.881,14321.101,Naive Thymus Derived CD4+ αβ T Cell
16282.934,14271.566,Naive Thymus Derived CD4+ αβ T Cell
16341.8955,14460.347,Endothelial Cell
16286.474,14432.356,CD141+ Myeloid Dendritic Cell
16307.109,14425.5205,Macrophage
16323.151,14446.304,Endothelial Cell
16407.951,14454.36,Naive Thymus Derived CD4+ αβ T Cell
16401.023,14435.979,CD1c+ Myeloid Dendritic Cell
16402.24,14480.636,Endothelial Cell
16451.305,14442.741,Memory B Cell
16429.303,14435.914,Effector CD8+ αβ T Cell
16422.293,14473.32,Hematopoietic Stem Cell
16433.463,14459.088,B Cell
16648.154,14341.183,Hematopoietic Stem Cell
16610.855,14376.766,Naive Thymus Derived CD4+ αβ T Cell
16607.766,14347.506,CD1c+ Myeloid Dendritic Cell
16632.082,14363.13,CD1c+ Myeloid Dendritic Cell
16561.086,14356.391,CD8+ αβ Memory T Cell
16547.236,14366.625,Innate Lymphoid Cell
16581.588,14355.397,Innate Lymphoid Cell
16589.47,14383.525,Naive Thymus Derived CD4+ αβ T Cell
16560.62,14408.85,Endothelial Cell
16553.62,14387.875,Innate Lymphoid Cell
16601.412,14408.622,Endothelial Cell
16621.58,14400.876,CD141+ Myeloid Dendritic Cell
16702.172,14425.238,Naive Thymus Derived CD4+ αβ T Cell
16662.549,14418.893,Memory B Cell
16670.158,14438.778,Endothelial Cell
16672.945,14488.098,CD8+ αβ Memory T Cell
16617.377,14478.327,Innate Lymphoid Cell
16595.562,14460.919,Plasma Cell
16615.637,14455.482,Plasma Cell
16623.697,14419.477,CD1c+ Myeloid Dendritic Cell
16642.414,14450.808,Naive Thymus Derived CD4+ αβ T Cell
16612.309,14435.732,Innate Lymphoid Cell
16644.082,14433.458,Memory B Cell
16873.41,14375.811,Mature Conventional Dendritic Cell
16803.875,14306.166,Endothelial Cell
16829.055,14397.999,Mature Conventional Dendritic Cell
16846.363,14328.021,Endothelial Cell
16858.352,14362.022,Mature Conventional Dendritic Cell
16735.504,14371.932,T Cell
16686.234,14324.731,Effector CD8+ αβ T Cell
16686.12,14413.801,Stromal Cell
16700.34,14374.33,B Cell
16716.549,14353.725,Endothelial Cell
16746.379,14266.203,Endothelial Cell
16718.885,14260.163,Hematopoietic Stem Cell
16724.941,14275.138,Macrophage
16767.383,14401.053,Stromal Cell
16747.879,14407.329,Innate Lymphoid Cell
16754.285,14362.947,Naive Thymus Derived CD4+ αβ T Cell
19047.402,14705.737,CD4+ αβ Memory T Cell
19005.588,14727.565,Memory B Cell
19025.676,14731.201,Effector CD8+ αβ T Cell
19054.525,14727.461,Effector CD4+ αβ T Cell
18434.53,14693.738,Naive Thymus Derived CD4+ αβ T Cell
18402.46,14729.629,Regulatory T Cell
18788.408,14755.567,Naive Thymus Derived CD4+ αβ T Cell
18547.924,14730.008,Naive B Cell
18655.201,14757.072,Innate Lymphoid Cell
18762.076,14760.396,Plasma Cell
18491.123,14740.446,Endothelial Cell
18501.621,14766.024,Memory B Cell
18508.592,14743.657,Endothelial Cell
18889.729,14724.203,Endothelial Cell
18845.459,14723.548,Plasma Cell
18866.846,14730.481,Regulatory T Cell
